"Time (s)","Sound pressure level (dB)"
3.146421677E2,-3.683278213E1
3.147452740E2,-4.053022991E1
3.148518107E2,-3.997141430E1
3.149576615E2,-3.956943251E1
3.150615546E2,-3.880137038E1
3.151657113E2,-3.971946138E1
3.152680354E2,-4.111131548E1
3.153745343E2,-3.691137907E1
3.154783440E2,-3.651642641E1
3.155826904E2,-3.932290945E1
3.156846047E2,-3.851202096E1
3.157906279E2,-3.918172956E1
3.158930001E2,-4.032665983E1
3.159992975E2,-3.985346021E1
3.161013623E2,-3.833115924E1
3.162077913E2,-3.761965062E1
3.163115195E2,-3.787925567E1
3.164129594E2,-3.888010647E1
3.165196508E2,-3.647520843E1
3.166245484E2,-3.913621926E1
3.167311634E2,-3.828043149E1
3.168340910E2,-3.656032499E1
3.169405733E2,-3.636716722E1
3.170424644E2,-3.718048026E1
3.171491970E2,-3.828785434E1
3.172539584E2,-3.778225647E1
3.173591340E2,-3.584827310E1
3.174636032E2,-3.554610097E1
3.175701582E2,-3.613271230E1
3.176758920E2,-3.725970880E1
3.177824497E2,-3.678676769E1
3.178849088E2,-3.514093997E1
3.179912266E2,-3.729073135E1
3.180940112E2,-3.475528142E1
3.182005538E2,-3.622801674E1
3.183029685E2,-3.425728596E1
3.184092075E2,-3.583108178E1
3.185156740E2,-3.636200476E1
3.186221442E2,-3.745820697E1
3.187260605E2,-3.841255750E1
3.188327246E2,-3.980092173E1
3.189391980E2,-3.570081181E1
3.190425813E2,NaN
3.191483900E2,-3.716509586E1
3.192548712E2,-3.860864302E1
3.193592692E2,-3.813377268E1
3.194656883E2,-3.993392983E1
3.195721572E2,-3.658328133E1
3.196759765E2,-3.827763461E1
3.197824718E2,-3.817768411E1
3.198885089E2,-3.936242917E1
3.199927503E2,-3.856023706E1
3.200991986E2,-3.942294652E1
3.202057192E2,-3.611538235E1
3.203094242E2,-3.409395858E1
3.204159789E2,-3.815744690E1
3.205224079E2,-3.626835011E1
3.206260657E2,-4.008773337E1
3.207307101E2,-3.912141853E1
3.208373156E2,-3.667212543E1
3.209426218E2,-3.450603968E1
3.210484151E2,-3.488810123E1
3.211515767E2,-3.690857860E1
3.212580822E2,-3.903361100E1
3.213605237E2,-3.541796672E1
3.214670312E2,-3.774865584E1
3.215734881E2,-3.860917881E1
3.216761278E2,-3.750000337E1
3.217826385E2,-3.737899520E1
3.218844117E2,-3.829556530E1
3.219872118E2,-3.414758197E1
3.220930805E2,-3.287960522E1
3.221970703E2,-3.626207446E1
3.222997924E2,-3.610559977E1
3.224063163E2,-3.884230456E1
3.225100475E2,-3.510663869E1
3.226120495E2,-3.601328126E1
3.227165319E2,-3.693797981E1
3.228184580E2,-3.768850961E1
3.229205385E2,-3.590747991E1
3.230269431E2,-3.540142739E1
3.231331794E2,-3.687572904E1
3.232352906E2,-3.607366997E1
3.233416223E2,-3.781162176E1
3.234435799E2,-3.466893483E1
3.235498490E2,-3.923938824E1
3.236538576E2,-3.790309553E1
3.237597453E2,-3.779222607E1
3.238647421E2,-3.521683658E1
3.239712926E2,-3.609158830E1
3.240763064E2,-3.837563925E1
3.241806142E2,-3.634645711E1
3.242860339E2,-3.767395333E1
3.243916323E2,-3.652641421E1
3.244981886E2,-3.732656026E1
3.246038283E2,-3.648989625E1
3.247097160E2,-3.876519207E1
3.248140659E2,-3.732354260E1
3.249206162E2,-3.636216413E1
3.250265300E2,-3.539327544E1
3.251330214E2,-3.532516081E1
3.252395457E2,-3.929732156E1
3.253430908E2,NaN
3.254489048E2,-3.586977607E1
3.255554020E2,-3.619453923E1
3.256597655E2,-3.489251123E1
3.257663751E2,-3.634713728E1
3.258729795E2,-3.877435004E1
3.259764533E2,-3.756502563E1
3.260828979E2,-3.742574795E1
3.261893511E2,-3.704958841E1
3.262932207E2,-3.601555722E1
3.263997405E2,-3.651241247E1
3.265064026E2,-3.552024825E1
3.266098650E2,-3.718743239E1
3.267151521E2,-3.647750972E1
3.268205336E2,-3.739115205E1
3.269265493E2,-3.837483707E1
3.270306545E2,-3.608127505E1
3.271371287E2,-3.577355524E1
3.272432412E2,-3.697413039E1
3.273498125E2,-3.737550531E1
3.274562487E2,-3.878029105E1
3.275600018E2,-3.791662823E1
3.276664856E2,-3.924470833E1
3.277683848E2,-3.720441321E1
3.278748361E2,-3.543722745E1
3.279766190E2,-3.840090590E1
3.280793430E2,-3.710937212E1
3.281858388E2,-3.637545901E1
3.282919226E2,-3.581801973E1
3.283983971E2,-3.664468953E1
3.285005233E2,-3.684598148E1
3.286070439E2,-3.509031386E1
3.287095999E2,-3.770569307E1
3.288164715E2,-3.811466975E1
3.289229981E2,-3.607103536E1
3.290267866E2,-3.521917826E1
3.291305199E2,-3.483844197E1
3.292351400E2,-3.492407345E1
3.293373934E2,-3.729393765E1
3.294434113E2,-3.510393487E1
3.295482158E2,NaN
3.296541502E2,-3.422211916E1
3.297606445E2,-3.572891263E1
3.298649131E2,-3.767823153E1
3.299712013E2,-3.729807389E1
3.300777394E2,-3.643722750E1
3.301797084E2,-3.805613887E1
3.302861777E2,-3.917609158E1
3.303925795E2,-3.833534133E1
3.304975218E2,-4.105905794E1
3.305994565E2,-4.034258696E1
3.307059987E2,-3.841762209E1
3.308106020E2,-3.909462098E1
3.309143531E2,-3.746294448E1
3.310178807E2,-3.823404935E1
3.311242307E2,-4.029917156E1
3.312269664E2,-4.027418222E1
3.313290660E2,-4.023688086E1
3.314348342E2,-3.717453909E1
3.315414428E2,-3.468866782E1
3.316442365E2,NaN
3.317503017E2,-3.683603280E1
3.318561179E2,-3.653362708E1
3.319602862E2,-3.806256602E1
3.320618643E2,-4.016968728E1
3.321638047E2,-3.972880461E1
3.322702533E2,-3.708118709E1
3.323756499E2,-3.739096884E1
3.324822120E2,-3.620376854E1
3.325887290E2,-3.789597240E1
3.326936777E2,-3.623911737E1
3.327970563E2,-3.610456452E1
3.329028350E2,-3.388404448E1
3.330090507E2,-3.350006109E1
3.331156024E2,-3.499454900E1
3.332208262E2,-3.739511409E1
3.333271341E2,-3.568304804E1
3.334327523E2,-3.462314027E1
3.335392359E2,-3.408885051E1
3.336437000E2,-3.467396720E1
3.337501432E2,NaN
3.338554076E2,-3.550699320E1
3.339605057E2,-3.740902454E1
3.340670365E2,-3.464519082E1
3.341704710E2,-3.418146568E1
3.342757887E2,-3.584879213E1
3.343822265E2,-3.187284838E1
3.344887359E2,-3.189006187E1
3.345936736E2,-3.063777023E1
3.346995919E2,-3.564732320E1
3.348062708E2,-3.265368787E1
3.349104695E2,-3.193564970E1
3.350169232E2,-3.296795905E1
3.351234498E2,-3.330461697E1
3.352280822E2,-3.088015979E1
3.353314494E2,-3.844058353E1
3.354335480E2,-3.293026305E1
3.355386598E2,NaN
3.356404249E2,-3.240597298E1
3.357467087E2,-3.194429721E1
3.358504270E2,NaN
3.359553829E2,-3.090723796E1
3.360583147E2,-3.342015427E1
3.361632620E2,-3.464581507E1
3.362647098E2,-3.363827336E1
3.363658264E2,-3.595853012E1
3.364717995E2,-3.424383864E1
3.365738385E2,-3.327450718E1
3.366800652E2,-3.454317122E1
3.367838339E2,-3.433828468E1
3.368898326E2,-3.453868170E1
3.369951732E2,-3.592385962E1
3.371016385E2,-3.669446519E1
3.372065186E2,-3.703832294E1
3.373098324E2,-3.426963807E1
3.374163727E2,-3.419618602E1
3.375217993E2,-3.380202853E1
3.376248802E2,-3.137427067E1
3.377282227E2,-3.400009348E1
3.378337812E2,-2.842189286E1
3.379398899E2,-3.089006773E1
3.380427739E2,-3.333851673E1
3.381497490E2,-3.246143194E1
3.382552191E2,-3.289445919E1
3.383617423E2,-3.358805514E1
3.384655795E2,-3.233038014E1
3.385717430E2,-3.316390766E1
3.386774535E2,-3.231835519E1
3.387822191E2,-3.299013386E1
3.388885387E2,-3.317567242E1
3.389950295E2,-3.287558486E1
3.390989983E2,-3.488043925E1
3.392050989E2,-3.577749126E1
3.393108966E2,-3.364478215E1
3.394149790E2,-3.015686443E1
3.395215106E2,-3.526923115E1
3.396240614E2,-3.439794419E1
3.397303587E2,-3.350593808E1
3.398370041E2,-3.547589393E1
3.399434763E2,-3.625606655E1
3.400483575E2,NaN
3.401505382E2,-3.045992239E1
3.402570956E2,-3.615275200E1
3.403606429E2,-3.446843925E1
3.404637687E2,-3.470625523E1
3.405701353E2,-3.470698366E1
3.406753253E2,-3.288402381E1
3.407782883E2,-3.539355667E1
3.408846277E2,-3.447539878E1
3.409908137E2,-3.480813958E1
3.410970532E2,-3.155847911E1
3.412035494E2,-3.478582605E1
3.413075175E2,-3.556372606E1
3.414137717E2,-3.414307458E1
3.415193362E2,-3.517289729E1
3.416236580E2,-3.492561901E1
3.417284502E2,-3.621720386E1
3.418349291E2,-3.608113312E1
3.419401896E2,-3.849746311E1
3.420419749E2,-3.872360752E1
3.421484062E2,NaN
3.422541709E2,-3.901876477E1
3.423567759E2,-3.719143488E1
3.424609625E2,-3.498869792E1
3.425638155E2,-3.388123541E1
3.426703742E2,-3.726019767E1
3.427742164E2,-3.821334870E1
3.428804851E2,-3.765980539E1
3.429868549E2,-3.558161136E1
3.430903539E2,-3.687348406E1
3.431967951E2,-3.576325553E1
3.433032231E2,-3.660504043E1
3.434070211E2,-3.908059748E1
3.435097721E2,-3.982288970E1
3.436135647E2,-3.602728205E1
3.437201765E2,-3.532213162E1
3.438222960E2,-3.783478961E1
3.439289142E2,-3.873703774E1
3.440326732E2,-3.893879367E1
3.441389511E2,-3.622398527E1
3.442442510E2,NaN
3.443487565E2,-3.604029452E1
3.444519765E2,-3.524405412E1
3.445536806E2,-3.686636263E1
3.446602381E2,-3.606348504E1
3.447653768E2,-3.576260553E1
3.448702146E2,-3.547116516E1
3.449767561E2,-3.336466100E1
3.450821392E2,-3.136260430E1
3.451886353E2,-3.522322863E1
3.452951615E2,-3.454377695E1
3.453987948E2,-3.278371139E1
3.455052303E2,-3.668957589E1
3.456096428E2,-3.716801193E1
3.457154590E2,-3.617268295E1
3.458176710E2,-3.719872468E1
3.459240328E2,-3.726484250E1
3.460300393E2,-3.589928114E1
3.461326202E2,-3.741623922E1
3.462389036E2,-3.630786391E1
3.463435963E2,NaN
3.464488387E2,-3.513713121E1
3.465508940E2,-3.220506208E1
3.466537225E2,-3.424083582E1
3.467599323E2,-3.354823844E1
3.468642665E2,-3.512051916E1
3.469710843E2,-3.495245102E1
3.470769090E2,-3.454665605E1
3.471787036E2,-3.604521104E1
3.472837944E2,-3.698429755E1
3.473853603E2,-3.678797924E1
3.474919238E2,-3.594841270E1
3.475963629E2,-3.708972505E1
3.477029570E2,-3.489250817E1
3.478066737E2,-3.605054419E1
3.479114512E2,-3.273971203E1
3.480164402E2,-3.569768455E1
3.481229069E2,-3.508537646E1
3.482281884E2,-3.469585108E1
3.483346553E2,-3.667130195E1
3.484411720E2,NaN
3.485448919E2,-3.664119795E1
3.486513722E2,-3.726905847E1
3.487556174E2,-3.803419663E1
3.488615975E2,-3.827597374E1
3.489646626E2,-3.772236649E1
3.490683528E2,-3.865178017E1
3.491719875E2,-3.591758018E1
3.492783079E2,-3.699328717E1
3.493847450E2,-3.953627619E1
3.494912132E2,-3.651998632E1
3.495963262E2,-3.587078252E1
3.497029303E2,-3.901045167E1
3.498069024E2,-4.009511809E1
3.499115982E2,-3.552710690E1
3.500137462E2,-3.430790446E1
3.501202536E2,-3.649008301E1
3.502228347E2,-3.852496408E1
3.503283382E2,-3.578181055E1
3.504347593E2,-3.780484313E1
3.505412396E2,NaN
3.506450186E2,-3.603266219E1
3.507499916E2,-3.372556835E1
3.508536961E2,-3.552925815E1
3.509604357E2,-3.582699825E1
3.510638275E2,-3.422284128E1
3.511702596E2,-3.609522663E1
3.512736453E2,-3.460365148E1
3.513783756E2,-3.821463708E1
3.514836516E2,-3.986080619E1
3.515901577E2,-3.901874348E1
3.516950775E2,-3.994257249E1
3.517979099E2,-3.413178474E1
3.519037127E2,-3.340406287E1
3.520104420E2,-3.323726959E1
3.521169689E2,-3.361083525E1
3.522192571E2,-3.683470199E1
3.523236838E2,-3.762742616E1
3.524283951E2,-3.694539739E1
3.525343387E2,-3.778635751E1
3.526408679E2,NaN
3.527451422E2,-3.834508877E1
3.528516494E2,-3.853088370E1
3.529581224E2,-3.998888971E1
3.530619185E2,-3.687787677E1
3.531636082E2,-3.772225360E1
3.532700423E2,-3.665777163E1
3.533755685E2,-3.649469154E1
3.534792322E2,-3.029900690E1
3.535813994E2,-3.333775602E1
3.536834727E2,-3.468267152E1
3.537896777E2,-3.603074049E1
3.538962273E2,-3.733180903E1
3.540001133E2,-3.207235534E1
3.541066158E2,-3.679827088E1
3.542132002E2,-3.783405495E1
3.543204780E2,-3.592991823E1
3.544245219E2,-3.710085618E1
3.545310346E2,-3.824566701E1
3.546328563E2,-3.868397732E1
3.547358298E2,-3.939008955E1
3.548421657E2,-3.812805344E1
3.549478293E2,-3.812676074E1
3.550495703E2,-3.889351465E1
3.551560552E2,-3.488080360E1
3.552625075E2,-3.586267280E1
3.553661825E2,-3.937249572E1
3.554726332E2,-3.778380866E1
3.555791819E2,-3.519854189E1
3.556828802E2,-3.741203873E1
3.557895167E2,-3.616464475E1
3.558936612E2,-3.761660628E1
3.559995733E2,-3.730835790E1
3.561037180E2,-3.748225097E1
3.562102368E2,-3.634172986E1
3.563163439E2,-3.543157083E1
3.564228767E2,-3.739756904E1
3.565293254E2,-3.925756107E1
3.566330352E2,-3.872773296E1
3.567379960E2,-3.615995587E1
3.568444860E2,NaN
3.569496434E2,-3.755396251E1
3.570561303E2,-3.917417873E1
3.571626889E2,-3.853985519E1
3.572663256E2,-3.576612978E1
3.573727597E2,-3.663466149E1
3.574792468E2,-3.895571634E1
3.575831629E2,-3.821859300E1
3.576897990E2,-3.692141010E1
3.577964083E2,-3.745449369E1
3.578997190E2,-3.681898269E1
3.580063666E2,-3.594444676E1
3.581128267E2,-3.495324294E1
3.582164725E2,-3.491993581E1
3.583228632E2,-3.383345136E1
3.584254391E2,-3.788031289E1
3.585317133E2,-3.805164813E1
3.586381381E2,NaN
3.587401887E2,-3.841332876E1
3.588465895E2,-3.946403736E1
3.589497565E2,NaN
3.590556987E2,-3.579022747E1
3.591602992E2,-3.616454067E1
3.592664867E2,-3.682892098E1
3.593702880E2,-3.629534694E1
3.594767792E2,-3.947135443E1
3.595832995E2,-3.642127242E1
3.596898609E2,-3.809206251E1
3.597963397E2,-3.546621877E1
3.598998885E2,-3.779344839E1
3.600065913E2,-3.784556541E1
3.601131295E2,-3.731074634E1
3.602165873E2,-3.872887742E1
3.603232333E2,-3.938364777E1
3.604297010E2,-4.089136018E1
3.605332697E2,-3.883895816E1
3.606397606E2,-3.926706147E1
3.607437142E2,NaN
3.608486238E2,-4.039511447E1
3.609550995E2,-4.052662414E1
3.610615290E2,-3.724903228E1
3.611667222E2,-4.124484696E1
3.612732250E2,-3.941409956E1
3.613755341E2,-3.776618038E1
3.614820242E2,-3.855177599E1
3.615885148E2,-3.753326050E1
3.616951451E2,-3.616369290E1
3.617987151E2,-3.763060405E1
3.619051775E2,-3.885183647E1
3.620069750E2,-3.767546084E1
3.621134405E2,-3.996027298E1
3.622167342E2,-4.021432997E1
3.623232774E2,-3.912672898E1
3.624269154E2,-4.002320025E1
3.625321163E2,-4.105741632E1
3.626387096E2,-4.033219486E1
3.627424355E2,-4.067330167E1
3.628487178E2,-4.118980777E1
3.629505142E2,-4.093467595E1
3.630564000E2,-3.853301980E1
3.631630800E2,-3.842527221E1
3.632667817E2,-4.055293699E1
3.633733942E2,-4.163139616E1
3.634784027E2,-3.941012740E1
3.635836687E2,-3.883038401E1
3.636897569E2,-3.937677681E1
3.637963166E2,-3.640238742E1
3.639002510E2,-3.710233468E1
3.640068705E2,-3.815362571E1
3.641133927E2,-3.714801828E1
3.642167566E2,-3.524253672E1
3.643223528E2,-3.775475539E1
3.644288670E2,-3.648254489E1
3.645336762E2,-3.889787805E1
3.646403229E2,-3.732527218E1
3.647446108E2,-3.887883068E1
3.648503147E2,-3.722241285E1
3.649567847E2,-3.860097355E1
3.650632852E2,-3.812049111E1
3.651669470E2,-3.822654162E1
3.652735025E2,-3.947915749E1
3.653755886E2,-3.904171729E1
3.654805534E2,-3.834766855E1
3.655837679E2,-3.743296756E1
3.656903002E2,-3.863882499E1
3.657968300E2,-3.724283031E1
3.658991083E2,-4.028058195E1
3.660056061E2,-3.861693296E1
3.661121571E2,-3.640080445E1
3.662170549E2,-3.766903274E1
3.663236609E2,-3.893787613E1
3.664254597E2,-4.068624894E1
3.665320532E2,-3.791247347E1
3.666337316E2,-3.893324699E1
3.667402157E2,-3.852858827E1
3.668466877E2,-3.805316990E1
3.669503950E2,-3.795483636E1
3.670562660E2,-3.787138467E1
3.671628380E2,-3.656983518E1
3.672671058E2,-3.485029817E1
3.673735986E2,-3.767249430E1
3.674800928E2,-3.802638941E1
3.675838997E2,-3.975019020E1
3.676904988E2,-3.699021442E1
3.677935587E2,-3.608925463E1
3.678991386E2,-3.606698539E1
3.680011298E2,-3.822294448E1
3.681082552E2,-3.815300833E1
3.682139157E2,-3.618411977E1
3.683172454E2,-3.378236511E1
3.684236951E2,-3.559264767E1
3.685302779E2,-3.708664185E1
3.686338620E2,-3.654700847E1
3.687405832E2,-3.310331925E1
3.688470682E2,-3.773015811E1
3.689505308E2,-3.442518260E1
3.690570052E2,-3.574327758E1
3.691634935E2,-3.710266519E1
3.692672463E2,-3.569462373E1
3.693737566E2,-3.376501199E1
3.694801985E2,-3.485912604E1
3.695840249E2,-3.438246942E1
3.696905736E2,-3.368684368E1
3.697970237E2,-3.579760931E1
3.699006162E2,-3.549309606E1
3.700071621E2,-3.337949197E1
3.701136774E2,-3.107279934E1
3.702173420E2,-3.235856681E1
3.703238670E2,-3.483444623E1
3.704303459E2,-3.430146967E1
3.705329500E2,-3.220240299E1
3.706349199E2,-3.210852159E1
3.707414635E2,-3.338526534E1
3.708478738E2,NaN
3.709507024E2,-3.268364834E1
3.710534356E2,-2.940307747E1
3.711600338E2,-3.207788844E1
3.712660386E2,-3.180957431E1
3.713710348E2,-3.491733199E1
3.714775412E2,-3.403855754E1
3.715827001E2,-3.272210760E1
3.716891926E2,-3.555517003E1
3.717923432E2,-3.425735205E1
3.718988787E2,-3.540452770E1
3.720007997E2,-3.544839666E1
3.721073147E2,-3.556833732E1
3.722092202E2,-3.633566345E1
3.723157546E2,-3.560359418E1
3.724174924E2,-3.588495295E1
3.725240521E2,-3.480043026E1
3.726265038E2,-3.404174082E1
3.727328947E2,-3.782330008E1
3.728396140E2,-3.401343419E1
3.729458989E2,NaN
3.730508107E2,-3.412537972E1
3.731565273E2,-3.500152927E1
3.732630763E2,-3.220351989E1
3.733675352E2,-3.536681237E1
3.734740910E2,-3.315828295E1
3.735801862E2,-3.464637563E1
3.736842459E2,-3.658707324E1
3.737883146E2,-3.489578220E1
3.738927185E2,-3.480741402E1
3.739991752E2,-3.488906568E1
3.741009430E2,-3.427517963E1
3.742025037E2,-3.445751423E1
3.743090079E2,-3.362459205E1
3.744155376E2,-3.341870872E1
3.745177284E2,-3.411204187E1
3.746240294E2,-3.440177974E1
3.747305526E2,-3.022984531E1
3.748343419E2,-3.151936933E1
3.749407923E2,-3.471544085E1
3.750458529E2,NaN
3.751510306E2,-3.503160651E1
3.752575307E2,-3.231036677E1
3.753639665E2,-3.207421938E1
3.754678157E2,-3.342801502E1
3.755744780E2,-3.373978039E1
3.756809391E2,-3.461119808E1
3.757844748E2,-3.241749862E1
3.758909779E2,-3.300881210E1
3.759934042E2,-3.394489780E1
3.760989584E2,-3.215935377E1
3.762010846E2,-3.263906161E1
3.763073537E2,-3.162750301E1
3.764134862E2,-3.354042083E1
3.765179373E2,-3.540917723E1
3.766240032E2,-3.622394780E1
3.767304878E2,-3.640092739E1
3.768344462E2,NaN
3.769403824E2,-3.797620678E1
3.770468707E2,-3.696642766E1
3.771511964E2,-3.772818050E1
3.772556687E2,-3.580457821E1
3.773620948E2,-3.613678991E1
3.774678981E2,-3.721697155E1
3.775701177E2,-4.163598297E1
3.776767005E2,-4.190061713E1
3.777832870E2,-3.906275464E1
3.778898544E2,-4.065361429E1
3.779952856E2,-4.007703293E1
3.781012517E2,-4.226210491E1
3.782077443E2,-3.961253134E1
3.783141835E2,-4.056343237E1
3.784166880E2,-4.023976793E1
3.785233245E2,-3.911416316E1
3.786299725E2,-4.026944002E1
3.787346349E2,-4.049787720E1
3.788411405E2,-3.919259037E1
3.789429525E2,NaN
3.790487435E2,-4.092164197E1
3.791513502E2,-3.897757031E1
3.792578760E2,-4.161026610E1
3.793643683E2,-3.960302862E1
3.794680822E2,-4.094875542E1
3.795748172E2,-4.029718242E1
3.796813881E2,-4.059940912E1
3.797848069E2,-3.998586871E1
3.798904355E2,-3.911446387E1
3.799968180E2,-3.786216107E1
3.801013967E2,-3.899015814E1
3.802055000E2,-3.840693886E1
3.803120359E2,-3.898603237E1
3.804181960E2,-3.746825535E1
3.805247338E2,-3.775404623E1
3.806313497E2,-3.504864423E1
3.807347892E2,-3.376271961E1
3.808413114E2,-3.497215523E1
3.809478201E2,-3.336272452E1
3.810515340E2,-3.612877007E1
3.811580545E2,-3.467564183E1
3.812645385E2,-3.430087770E1
3.813681561E2,-3.376347751E1
3.814746289E2,-3.587005417E1
3.815812367E2,-3.485893055E1
3.816848671E2,-3.444750654E1
3.817913457E2,-3.523373721E1
3.818979232E2,-3.862097523E1
3.820015534E2,-3.789091567E1
3.821080082E2,-3.764639846E1
3.822134255E2,-3.945130582E1
3.823183145E2,-3.899028453E1
3.824234827E2,-3.850820287E1
3.825299755E2,-4.017407033E1
3.826349130E2,-3.895802435E1
3.827371756E2,NaN
3.828382089E2,-3.879945252E1
3.829450271E2,-3.747443166E1
3.830504780E2,-3.771676443E1
3.831566939E2,-3.753515059E1
3.832631914E2,-3.866362375E1
3.833683097E2,-3.774269234E1
3.834747786E2,-3.837584894E1
3.835768323E2,-3.783036866E1
3.836834394E2,-3.808750587E1
3.837851006E2,-3.879526322E1
3.838916151E2,-3.837151742E1
3.839980560E2,-3.909359604E1
3.841016991E2,-3.866800109E1
3.842082101E2,-3.978038110E1
3.843146745E2,-4.006655454E1
3.844184090E2,-3.894449233E1
3.845235700E2,-4.029904701E1
3.846300844E2,-3.993805340E1
3.847350803E2,-3.845627582E1
3.848415547E2,NaN
3.849473896E2,-3.922623464E1
3.850518405E2,-3.905136589E1
3.851533821E2,-4.199584391E1
3.852551408E2,-4.160531729E1
3.853584132E2,-4.139569072E1
3.854648821E2,-4.113305855E1
3.855685075E2,-3.939136033E1
3.856749305E2,-4.091072942E1
3.857804922E2,-4.059025920E1
3.858852300E2,-3.906302670E1
3.859916827E2,-3.836858415E1
3.860982077E2,-3.889323654E1
3.862019138E2,-3.877972757E1
3.863084357E2,-3.749608369E1
3.864148894E2,-4.171062951E1
3.865186395E2,-3.874544854E1
3.866239972E2,-4.063113358E1
3.867304177E2,-3.933145603E1
3.868352265E2,-4.027448117E1
3.869417190E2,NaN
3.870435073E2,-3.800922950E1
3.871499088E2,-4.156293144E1
3.872520021E2,-4.049166009E1
3.873583989E2,-3.972787383E1
3.874649752E2,-3.916234165E1
3.875686567E2,-3.800010616E1
3.876734080E2,-3.779481309E1
3.877784970E2,-3.775682209E1
3.878839938E2,-3.786960020E1
3.879905378E2,-3.833254740E1
3.880933580E2,-3.943447312E1
3.881998464E2,-3.989133136E1
3.883020897E2,-4.145378915E1
3.884085048E2,-3.944989903E1
3.885134117E2,-3.970747471E1
3.886187682E2,-3.902548866E1
3.887234947E2,-3.960000691E1
3.888300150E2,-3.902986560E1
3.889353923E2,-3.688601050E1
3.890418131E2,NaN
3.891433849E2,-3.921203562E1
3.892498006E2,-4.026049467E1
3.893520784E2,-4.125604064E1
3.894586165E2,-4.151427329E1
3.895634098E2,-3.881961055E1
3.896687986E2,-4.082695940E1
3.897738465E2,-3.770251855E1
3.898803400E2,-3.749484058E1
3.899855664E2,-3.626810146E1
3.900920922E2,-3.403298869E1
3.901985615E2,-3.435557140E1
3.903009605E2,-3.323170192E1
3.904074885E2,-3.545356900E1
3.905140545E2,-3.439373023E1
3.906188672E2,-3.465323326E1
3.907254938E2,-3.568655703E1
3.908272824E2,-3.412294811E1
3.909340617E2,-3.341445747E1
3.910355526E2,-3.114133108E1
3.911420006E2,NaN
3.912477965E2,-3.557398884E1
3.913509897E2,-3.769180562E1
3.914535259E2,-3.651536121E1
3.915601118E2,-3.484767823E1
3.916665636E2,-3.517485777E1
3.917689352E2,-3.715960851E1
3.918754529E2,-3.986583271E1
3.919819917E2,-3.557849064E1
3.920856578E2,-3.405869279E1
3.921922056E2,-3.534064071E1
3.922986380E2,-3.356202176E1
3.924010996E2,-3.543415153E1
3.925033973E2,-3.592173925E1
3.926099338E2,-3.537706408E1
