Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
492.2034481,52.21673799,4.523722332,4.121570182,47.20287025,NaN,NaN,41.4939790965772,1923.371384,32.04821803,-1
500.389168,52.21692735,4.523492148,4.121570182,47.2027433,NaN,NaN,42.6788933855772,1981.42209,32.05988333,-1
501.542802,52.21405946,4.506740946,4.121570182,47.21575118,NaN,NaN,42.8092777398772,1414,32.06020822,-1
520.1992921,52.21314053,4.505552211,4.121570182,47.21762727,NaN,NaN,42.9063346958972,1757.98609,32.08919024,-1
520.214041,52.21245649,4.504667335,4.121570182,47.21902351,NaN,NaN,42.9785828821672,1757.986126,32.08919024,-1
520.218285,52.2119473,4.504008646,4.121570182,47.2200627,NaN,NaN,43.0323635972572,1757.986129,32.08919024,-1
520.220973,52.21156827,4.503518328,4.121570182,47.22083616,NaN,NaN,43.0764724202172,1757.986133,32.08919024,-1
531.7399271,52.2112574,4.503116189,4.121570182,47.22147046,NaN,NaN,43.5045545578172,1878.41455,32.1116596,-1
540.244752,52.20893979,4.498099359,4.121570182,47.22762811,NaN,NaN,43.6913517683172,1942.293002,32.11573648,-1
570.30159,52.20726108,4.498202564,4.121570182,47.22978968,NaN,NaN,43.8530205515172,2525.947939,32.16184998,-1
570.306493,52.20580819,4.498291885,4.121570182,47.23166049,NaN,NaN,44.4381147846172,2525.947953,32.16184998,-1
571.2999541,52.20225437,4.504623913,4.121570182,47.23264612,NaN,NaN,44.5297421054372,1414,32.16228794,-1
571.325837,52.20169786,4.505615482,4.121570182,47.23284737,NaN,NaN,44.8006660344372,1414,32.16228795,-1
573.449299,52.20241887,4.501818101,4.121570182,47.23395685,NaN,NaN,45.0089956662372,1419.63836,32.16364209,-1
573.4529381,52.2029733,4.498898025,4.121570182,47.23500087,NaN,NaN,45.2951100944372,1419.638375,32.16364209,-1
577.125667,52.20204308,4.502812508,4.121570182,47.23391538,NaN,NaN,45.4337864661372,1414,32.16914267,-1
577.12684,52.20159221,4.504709779,4.121570182,47.23348194,NaN,NaN,45.6231534099372,1414,32.16914267,-1
582.404842,52.20326802,4.504215037,4.121570182,47.23151802,NaN,NaN,45.7767522657372,1447.684031,32.17329813,-1
582.411038,52.2046273,4.503813743,4.121570182,47.2299253,NaN,NaN,45.9013390208372,1447.684055,32.17329813,-1
582.4114491,52.20572983,4.503488245,4.121570182,47.22863357,NaN,NaN,46.0023935694372,1447.684055,32.17329813,-1
582.416631,52.20662412,4.503224229,4.121570182,47.22758594,NaN,NaN,46.0843617412372,1447.684094,32.17329813,-1
582.5098341,52.2073495,4.503010077,4.121570182,47.22673624,NaN,NaN,46.3190081441372,1447.695084,32.1732985,-1
583.788144,52.20674576,4.499710472,4.121570182,47.2293928,NaN,NaN,46.8502797974372,1449.702839,32.17363023,-1
586.7278091,52.20533592,4.492261071,4.121570182,47.23662065,NaN,NaN,47.0993919699372,1414,32.17441329,-1
586.756536,52.20467487,4.488768163,4.121570182,47.24000889,NaN,NaN,47.1068677143862,1414,32.1744133,-1
589.524125,52.20470824,4.488863396,4.121570182,47.23989609,NaN,NaN,47.1126090782312,1423.521147,32.17630902,-1
589.528981,52.20473387,4.488936535,4.121570182,47.23980946,NaN,NaN,47.2459657982312,1423.521166,32.17630902,-1
593.14372,52.20436741,4.487073174,4.121570182,47.24163518,NaN,NaN,47.3103027381412,1414,32.17990395,-1
593.169891,52.20419062,4.486174217,4.121570182,47.24251592,NaN,NaN,47.3600482564912,1414,32.17990395,-1
